word,Vision,Motor,Socialness,Emotion,Emotion_abs+1,Time,Space
着力点,1.866666667,1.5,1.266666667,0.266666667,1.266666667,1.033333333,1.833333333
模范,2.433333333,1.766666667,4.533333333,2.166666667,3.166666667,1.033333333,1.4
代数,3.1,1.366666667,1.233333333,0.1,1.1,1,1.166666667
农学院,3.666666667,1.466666667,5.333333333,0.066666667,1.066666667,1,4.3
办起,1.533333333,1.5,1.966666667,0.433333333,1.433333333,1.4,1.833333333
离世,2.666666667,2.3,2.033333333,-4.033333333,5.033333333,3.233333333,1.7
可逆,1.833333333,1.766666667,1.3,-0.1,1.1,1.233333333,2
进而,1.233333333,1.166666667,1.333333333,0.266666667,1.266666667,1.4,1.266666667
百十,2,1.8,1.266666667,0.066666667,1.066666667,1.1,1.2
断绝,1.966666667,2.166666667,2.7,-2.8,3.8,1.066666667,1.533333333
下贱,1.9,1.566666667,1.366666667,-3.766666667,4.766666667,1,1.233333333
长官,3.2,1.766666667,5.366666667,0.266666667,1.266666667,1,1.466666667
亲手,1.9,1.833333333,2,0.7,1.7,1.033333333,1.333333333
幽幽,1.7,1.233333333,1.233333333,-0.166666667,1.166666667,1.033333333,1.5
轨迹,3.2,2.066666667,1.433333333,0.133333333,1.133333333,1.2,5.033333333
统领,2.566666667,1.966666667,5.633333333,0.566666667,1.566666667,1.133333333,2.266666667
子弟,3,1.633333333,5.233333333,0.433333333,1.433333333,1.066666667,1.366666667
添置,2.066666667,1.733333333,1.766666667,0.333333333,1.333333333,1.133333333,1.733333333
部族,3.166666667,1.433333333,5.8,0.1,1.1,1,2.9
柴火,5.233333333,3.266666667,1.133333333,0.066666667,1.066666667,1,2.233333333
州,2.433333333,1.2,2.933333333,0.1,1.1,1,4.966666667
破损,2.466666667,2.066666667,1.366666667,-2.433333333,3.433333333,1.033333333,1.433333333
盲道,4.5,2.933333333,2.133333333,-0.166666667,1.166666667,1.033333333,5.333333333
东部,2.5,1.533333333,1.8,0.1,1.1,1,5.5
袋,3.666666667,2.9,1.133333333,0.066666667,1.066666667,1.033333333,2.366666667
天下,2.166666667,1.5,3.566666667,0.666666667,1.666666667,1,4
优先,1.8,1.733333333,2.5,1.666666667,2.666666667,2.5,1.3
吃够,2.033333333,1.9,1.3,0.133333333,1.133333333,1.066666667,1.266666667
慢性,1.6,1.4,1.633333333,-0.466666667,1.466666667,2.666666667,1.333333333
播撒,2.866666667,3.266666667,1.966666667,0.233333333,1.233333333,1.133333333,3.633333333
官话,2.266666667,1.3,4.166666667,-0.066666667,1.066666667,1,1.4
体魄,2.3,1.6,1.266666667,0.933333333,1.933333333,1,1.4
延误,2.166666667,2.033333333,2.233333333,-2.066666667,3.066666667,4.466666667,1.3
池塘,5.533333333,2.466666667,1.233333333,0.333333333,1.333333333,1,6.133333333
周五,2.466666667,2.033333333,1.1,0.333333333,1.333333333,6.866666667,1.166666667
大院,4.433333333,1.566666667,3.033333333,0.166666667,1.166666667,1,5.733333333
深水,3.933333333,2.066666667,1.2,-0.5,1.5,1.066666667,4.966666667
教育法,2.7,1.366666667,4.166666667,0.133333333,1.133333333,1,1.266666667
赚钱,2.533333333,2.266666667,3.433333333,1.7,2.7,1.066666667,1.266666667
水生,2.4,1.3,1.1,0.133333333,1.133333333,1.066666667,1.666666667
折射,2.9,2.766666667,1.233333333,0.1,1.1,1.066666667,2.633333333
当今,1.633333333,1.166666667,1.233333333,0.2,1.2,6.233333333,1.333333333
出家,3.366666667,3.233333333,4.266666667,-0.333333333,1.333333333,1.3,2.466666667
绑架,3.466666667,4.5,5.633333333,-3.9,4.9,1.1,2.8
潭,4.4,1.466666667,1.133333333,0.166666667,1.166666667,1,5.1
观察,2.3,3.133333333,2.666666667,0.4,1.4,1.266666667,1.733333333
程度,1.3,1.233333333,1.5,0.1,1.1,1.133333333,1.066666667
改组,1.933333333,1.366666667,2.9,0.066666667,1.066666667,1.166666667,1.633333333
闲话,2.233333333,1.833333333,3.4,-1.533333333,2.533333333,1,1.433333333
胃口,2.933333333,2.4,1.133333333,0.3,1.3,1,1.233333333
冰镇,3.733333333,1.933333333,1.266666667,0.5,1.5,1,1.9
处置,1.7,1.6,3.466666667,-0.233333333,1.233333333,1.2,1.333333333
傻,2.033333333,2.466666667,1.233333333,-2.433333333,3.433333333,1,1.1
大气层,4.733333333,1.533333333,1.233333333,0.166666667,1.166666667,1,4.9
行政区划,2.833333333,1.366666667,4.533333333,0.1,1.1,1.033333333,4.666666667
盗贼,3.666666667,3.233333333,5.133333333,-3.466666667,4.466666667,1.033333333,1.7
住宿,3.1,2.266666667,2.666666667,0.2,1.2,1.233333333,4.6
松散,2.2,1.766666667,1.6,-1.366666667,2.366666667,1.133333333,2.733333333
医护,3.5,2.533333333,5.333333333,0.666666667,1.666666667,1.033333333,1.866666667
上半年,1.833333333,1.233333333,1.2,0.066666667,1.066666667,6.766666667,1.5
外籍,2.7,1.333333333,3.533333333,-0.033333333,1.033333333,1,1.5
汉文,3.8,1.4,2.6,0.233333333,1.233333333,1.333333333,1.666666667
狙击,2.966666667,4.233333333,4.966666667,-0.466666667,1.466666667,1.066666667,3.4
摄取,1.9,1.933333333,2.3,-0.133333333,1.133333333,1.066666667,1.566666667
亲迎,2.033333333,1.866666667,5.266666667,1.866666667,2.866666667,1.233333333,3.2
六级,2.866666667,1.833333333,2.466666667,-0.033333333,1.033333333,1.166666667,1.266666667
货员,3.433333333,1.8,4.8,0.1,1.1,1,1.533333333
观音,4.166666667,3.533333333,3.2,1.233333333,2.233333333,1,1.766666667
陷害,2.066666667,1.866666667,5.3,-3.633333333,4.633333333,1.133333333,1.366666667
失意,1.7,1.533333333,1.933333333,-2.866666667,3.866666667,1.166666667,1.1
天王星,5.133333333,1.3,1.133333333,0.1,1.1,1,4.9
交易所,3.966666667,1.4,5.566666667,0.066666667,1.066666667,1.133333333,4.633333333
仙气,2.5,1.7,1.266666667,1.5,2.5,1,1.533333333
登顶,3.2,2.866666667,1.966666667,1.9,2.9,1.2,5.4
绣上,2.5,3.066666667,1.233333333,0.5,1.5,1.1,2.2
炎热,2.7,3.166666667,1.166666667,-1.433333333,2.433333333,1.466666667,1.333333333
步伐,2.933333333,3,1.566666667,-0.033333333,1.033333333,1.133333333,3.466666667
选为,1.666666667,1.466666667,3.6,0.6,1.6,1.066666667,1.3
情意,1.7,1.466666667,3.666666667,2.266666667,3.266666667,1.1,1.133333333
如意,2.066666667,1.566666667,1.566666667,2.633333333,3.633333333,1.066666667,1.133333333
空心,2.533333333,2.166666667,1.3,-0.1,1.1,1,2.5
底盘,4.2,2.266666667,1.333333333,0.066666667,1.066666667,1,3.5
拆卸,2.7,2.733333333,1.6,-0.7,1.7,1.133333333,2.666666667
冰块,6.033333333,2.7,1.166666667,0.033333333,1.033333333,1,2.166666667
千分之五,1.9,1.9,1.266666667,0.033333333,1.033333333,1,1.4
辞官,2.4,2,5.1,-1.166666667,2.166666667,1.133333333,1.766666667
噶厦,1.333333333,1.066666667,1.433333333,0.066666667,1.066666667,1,1.6
国名,2.366666667,1.266666667,3.766666667,0.333333333,1.333333333,1.033333333,1.533333333
俗名,2,1.233333333,2.833333333,-0.166666667,1.166666667,1,1.133333333
金奖,3.5,2.066666667,3.933333333,2.433333333,3.433333333,1.033333333,1.366666667
柱子,5.133333333,3.133333333,1.033333333,0.066666667,1.066666667,1,3.966666667
低估,1.666666667,1.566666667,2.333333333,-1.466666667,2.466666667,1.066666667,1.266666667
事业,2.266666667,1.333333333,4.266666667,1.033333333,2.033333333,1.133333333,1.266666667
重型,1.966666667,1.4,1.366666667,-0.033333333,1.033333333,1,1.533333333
扫楼,3.433333333,2.4,3.366666667,0.066666667,1.066666667,1.133333333,4.766666667
有意思,1.5,1.366666667,1.366666667,1.4,2.4,1.033333333,1.066666667
妹妹,3.466666667,2.4,5.033333333,0.766666667,1.766666667,1.266666667,1.3
贩卖,2.833333333,2.4,5,-1.6,2.6,1.1,2.166666667
巡回,2.5,2.233333333,4.2,0.433333333,1.433333333,1.366666667,5.033333333
快快,1.333333333,1.666666667,1.233333333,0.033333333,1.033333333,3.3,1.466666667
工兵,3.266666667,1.633333333,4.733333333,0.1,1.1,1,2
丢失,2.033333333,2.7,1.633333333,-2.4,3.4,1.2,2.2
股民,3.266666667,1.7,5.4,0,1,1.033333333,1.333333333
早熟,2.166666667,1.533333333,1.466666667,-0.566666667,1.566666667,3.6,1.3
食性,1.633333333,1.233333333,1.2,0.033333333,1.033333333,1.033333333,1.2
一万,2.1,2.266666667,1.2,0.133333333,1.133333333,1.1,1.333333333
小酒,4.3,2.533333333,1.366666667,0.3,1.3,1,1.6
誉为,1.6,1.3,3.733333333,1.966666667,2.966666667,1.066666667,1.133333333
高度,1.866666667,2,1.333333333,0.133333333,1.133333333,1,3.666666667
集邮者,3.333333333,2,5.033333333,0.3,1.3,1,1.566666667
乌龙,2.866666667,1.866666667,1.866666667,-1.066666667,2.066666667,1,1.3
新作,1.966666667,1.466666667,1.8,1.033333333,2.033333333,2.866666667,1.333333333
半生,1.833333333,1.266666667,1.966666667,0.133333333,1.133333333,5.6,1.733333333
定为,1.333333333,1.366666667,1.433333333,0.133333333,1.133333333,1.066666667,1.133333333
保温瓶,5.766666667,2.5,1.1,0.133333333,1.133333333,1.233333333,2.2
赞美,2.333333333,2.666666667,4.066666667,3.366666667,4.366666667,1.033333333,1.2
改任,1.766666667,1.533333333,4.033333333,0.033333333,1.033333333,1.833333333,1.566666667
英雄主义,2.633333333,1.433333333,4.533333333,1.233333333,2.233333333,1,1.2
付费,2.766666667,2.5,3.566666667,-0.166666667,1.166666667,1.033333333,1.3
结冰,4.633333333,2.633333333,1.2,0.066666667,1.066666667,1.4,2.8
卖出,2.033333333,2.3,3.9,0.033333333,1.033333333,1.333333333,2.333333333
久别,2.133333333,1.766666667,3.433333333,-0.666666667,1.666666667,5,2.166666667
带动,1.833333333,1.8,2.8,0.533333333,1.533333333,1.1,2.366666667
改成,1.6,1.633333333,1.6,0.066666667,1.066666667,1.233333333,1.5
住,1.9,1.8,1.3,0.1,1.1,1.033333333,3.8
红楼,4.033333333,1.666666667,2.433333333,0.033333333,1.033333333,1,4.333333333
误差,1.966666667,1.566666667,1.5,-1.233333333,2.233333333,1.066666667,1.266666667
达标,1.866666667,1.566666667,2.5,1.233333333,2.233333333,1.1,1.2
童年,2.966666667,1.766666667,2.233333333,1.7,2.7,5.466666667,1.633333333
出餐,2.533333333,2,2.8,0.333333333,1.333333333,1.2,2.4
多么,1.166666667,1.066666667,1.1,0.233333333,1.233333333,1.033333333,1.033333333
召回,1.9,2.133333333,4.5,0.033333333,1.033333333,1.666666667,3.4
指针,5.1,3,1.2,0.2,1.2,1.2,2.233333333
听闻,1.933333333,2.2,3.233333333,0.166666667,1.166666667,1.5,1.333333333
凯旋,2.566666667,2.4,4.033333333,3,4,1.533333333,3.533333333
证据,2.6,1.8,2.5,0.2,1.2,1.1,1.233333333
小说家,3.366666667,1.6,4.9,0.433333333,1.433333333,1.1,1.266666667
长存,1.5,1.3,1.633333333,1.4,2.4,4.433333333,1.733333333
弟兄,2.766666667,1.8,5.333333333,0.6,1.6,1.2,1.3
总统府,3.833333333,1.4,5.566666667,0.2,1.2,1,4.933333333
高桥,4.333333333,2.033333333,1.266666667,0.133333333,1.133333333,1,5.6
越,1.2,1.366666667,1.266666667,0.133333333,1.133333333,1.266666667,1.9
环保,2.5,1.733333333,2.066666667,2,3,1.033333333,1.6
拐杖,6.233333333,5.333333333,1.233333333,-0.133333333,1.133333333,1.033333333,2.5
聚集,2.633333333,2.566666667,5.066666667,0.6,1.6,1.166666667,4.1
传感器,3.933333333,1.6,1.333333333,0.066666667,1.066666667,1.033333333,1.733333333
东山,2.966666667,1.433333333,1.466666667,0.2,1.2,1,5.633333333
菜量,2.633333333,1.6,1.333333333,0.1,1.1,1,1.3
外层,1.933333333,1.966666667,1.433333333,0.1,1.1,1.033333333,4.366666667
实用,1.666666667,1.433333333,1.666666667,1.866666667,2.866666667,1.066666667,1.1
自由,1.766666667,1.933333333,1.566666667,2.633333333,3.633333333,1.066666667,1.5
市政府,3.866666667,1.3,5.666666667,0.3,1.3,1,4.233333333
说到底,1.233333333,1.233333333,1.366666667,0.066666667,1.066666667,1.033333333,1.066666667
结伴,2.833333333,2.8,5.4,1.433333333,2.433333333,1.166666667,1.8
沿,1.666666667,1.9,1.366666667,0.133333333,1.133333333,1.1,3.733333333
欲擒故纵,2.366666667,2.033333333,4.2,-0.7,1.7,1.133333333,1.533333333
捡,2.4,5.533333333,1.333333333,0.1,1.1,1.033333333,2.7
一头,1.533333333,1.9,1.3,0.166666667,1.166666667,1,1.766666667
信念,1.733333333,1.666666667,1.9,1.5,2.5,1.033333333,1.066666667
养分,2.2,1.5,1.266666667,1.3,2.3,1,1.2
并列,2.033333333,2.366666667,2.5,0.266666667,1.266666667,1.2,3.266666667
悲哀,2.1,2.733333333,1.433333333,-3.266666667,4.266666667,1.066666667,1.233333333
罗,1.333333333,1.366666667,1.233333333,0.033333333,1.033333333,1,1.233333333
四部,1.5,1.433333333,1.833333333,0.1,1.1,1.033333333,2.1
华中,2.433333333,1.466666667,2.366666667,0.133333333,1.133333333,1,5.633333333
开往,1.766666667,1.933333333,1.433333333,0.333333333,1.333333333,1.2,3.633333333
招生,2.6,2.1,5.733333333,0.4,1.4,1.333333333,1.733333333
呆板,2,2.266666667,1.266666667,-2.1,3.1,1,1.2
生活费,3.033333333,2,2.733333333,0.166666667,1.166666667,1.1,1.233333333
那里,1.4,1.566666667,1.333333333,0.1,1.1,1.033333333,2.633333333
工商,2.666666667,1.366666667,4.333333333,0.1,1.1,1,2.066666667
核苷酸,3.166666667,1.1,1.133333333,0.1,1.1,1,1.166666667
还原,1.733333333,1.666666667,1.4,0.266666667,1.266666667,1.366666667,1.233333333
欢乐,2.433333333,3,2.066666667,4.066666667,5.066666667,1.033333333,1.166666667
人生,1.733333333,1.366666667,2.866666667,0.766666667,1.766666667,2.566666667,1.766666667
故事,2.566666667,1.666666667,2.1,0.566666667,1.566666667,1.166666667,1.433333333
宽度,2.1,2.1,1.333333333,0.266666667,1.266666667,1.033333333,3.266666667
生育,2.966666667,2.8,4.433333333,0.666666667,1.666666667,1.566666667,1.5
王公,3.366666667,1.466666667,5.333333333,0.2,1.2,1.133333333,1.466666667
皇上,3.866666667,2.633333333,5.633333333,0.466666667,1.466666667,1.233333333,1.6
藻类,4.666666667,1.4,1.1,0.066666667,1.066666667,1,1.666666667
套装,3.6,1.9,1.6,0.166666667,1.166666667,1.033333333,1.733333333
中叶,2.233333333,1.2,1.466666667,0.166666667,1.166666667,3.2,1.5
从容,1.866666667,1.766666667,1.733333333,2.433333333,3.433333333,1.2,1.1
歌词,3.633333333,2,1.766666667,0.533333333,1.533333333,1,1.166666667
本质上,1.366666667,1.2,1.566666667,0.2,1.2,1.033333333,1.1
共同,1.466666667,1.566666667,2.866666667,0.533333333,1.533333333,1.033333333,1.166666667
身份,1.966666667,1.466666667,2.9,0.233333333,1.233333333,1.033333333,1.233333333
南北朝,2.633333333,1.3,4.533333333,-0.033333333,1.033333333,5.9,3.066666667
酒馆,4.7,2.433333333,4,0.333333333,1.333333333,1.033333333,5.5
太平洋战争,4.166666667,1.433333333,6.333333333,-1.866666667,2.866666667,3.366666667,4.4
密封,2.666666667,2.5,1.466666667,0.066666667,1.066666667,1.066666667,2.7
团,2.1,2.1,3.6,0.366666667,1.366666667,1.033333333,2.366666667
家常,2,1.433333333,3.7,0.5,1.5,1.4,1.366666667
数,1.866666667,3.233333333,1.4,0.1,1.1,1.066666667,1.433333333
停战,2.666666667,2.466666667,5.866666667,0.633333333,1.633333333,1.666666667,3.1
屈,1.666666667,2,2.033333333,-1.1,2.1,1.033333333,1.8
让给,1.533333333,1.933333333,3.4,0.133333333,1.133333333,1.033333333,1.566666667
心头,1.833333333,2.366666667,1.466666667,0.8,1.8,1.066666667,1.4
稀疏,2.033333333,1.733333333,1.5,-0.966666667,1.966666667,1,2.5
气息,2.133333333,1.933333333,1.233333333,0.433333333,1.433333333,1,1.266666667
电源,4.133333333,2.466666667,1.133333333,0.1,1.1,1,1.4
双打,3.033333333,3.066666667,4.533333333,0,1,1.066666667,2.233333333
军备,3.133333333,1.633333333,4.066666667,0.1,1.1,1.033333333,2.066666667
加长,1.9,2.433333333,1.266666667,0.233333333,1.233333333,1.133333333,3.033333333
新版,2.1,1.3,1.8,0.466666667,1.466666667,2.233333333,1.233333333
厉行,1.766666667,1.466666667,2.533333333,-0.5,1.5,1.166666667,1.266666667
平和,1.966666667,1.733333333,1.666666667,2.2,3.2,1.066666667,1.166666667
几乎,1.2,1.133333333,1.366666667,0.1,1.1,1.233333333,1.033333333
齿,4.666666667,4.266666667,1.1,0.066666667,1.066666667,1,2.066666667
解读,2.166666667,1.9,2.5,0.366666667,1.366666667,1.1,1.133333333
纯净,2.733333333,1.7,1.2,2.066666667,3.066666667,1,1.266666667
投靠,2.2,2.1,5.133333333,0.266666667,1.266666667,1.2,2.566666667
甜味剂,3.6,1.366666667,1.166666667,0.066666667,1.066666667,1,1.3
抓捕,3.333333333,3.866666667,5.233333333,-1.733333333,2.733333333,1.266666667,3.633333333
控诉,2.866666667,2.3,5.333333333,-2.4,3.4,1.3,1.7
如来,2.9,2.633333333,2.233333333,0.533333333,1.533333333,1,1.733333333
酷吏,3.2,1.9,4.766666667,-2.366666667,3.366666667,1,1.5
写成,1.666666667,1.9,1.533333333,0.3,1.3,1.3,1.2
氢气,3.866666667,1.333333333,1.166666667,0.066666667,1.066666667,1,1.7
兴致,1.8,1.566666667,1.5,2.3,3.3,1.1,1.1
柏,3.366666667,1.433333333,1.066666667,0.166666667,1.166666667,1,2.1
济济,1.466666667,1.3,2.1,0.9,1.9,1,1.833333333
急速,2.033333333,2.266666667,1.333333333,-0.066666667,1.066666667,2.433333333,2.266666667
奉行,1.833333333,1.566666667,4.166666667,0.8,1.8,1.066666667,1.4
爸爸,3.633333333,2.633333333,5.533333333,1.666666667,2.666666667,1.366666667,1.366666667
谈起,1.8,1.933333333,2.366666667,0.266666667,1.266666667,1.233333333,1.2
世世代代,2.2,1.333333333,5.166666667,0.6,1.6,6.333333333,2
无论,1.266666667,1.1,1.466666667,0.2,1.2,1.033333333,1.033333333
即便,1.166666667,1.033333333,1.266666667,0.166666667,1.166666667,1.033333333,1.033333333
塔,5.166666667,2.633333333,1.1,0.033333333,1.033333333,1,5.4
穴,4.166666667,2.1,1.133333333,-0.033333333,1.033333333,1,4.9
自信,1.8,2.3,1.733333333,2.7,3.7,1.033333333,1.133333333
狭义,1.6,1.233333333,1.6,-0.766666667,1.766666667,1,1.166666667
真糖,3.333333333,1.5,1.366666667,0.533333333,1.533333333,1,1.3
代码,4.166666667,2.233333333,1.166666667,0.133333333,1.133333333,1,1.333333333
察觉,1.933333333,1.966666667,2.666666667,0.3,1.3,1.233333333,1.2
衣裤,5.166666667,3.5,1.166666667,0.133333333,1.133333333,1,2.333333333
翌年,1.766666667,1.266666667,1.2,0,1,6.7,1.433333333
据称,1.433333333,1.366666667,2.833333333,0.166666667,1.166666667,1.2,1.033333333
排长,3.066666667,1.633333333,5.566666667,0.133333333,1.133333333,1.133333333,1.8
阐述,2.066666667,1.8,2.633333333,0.266666667,1.266666667,1.166666667,1.166666667
雄,1.9,1.366666667,1.533333333,0.833333333,1.833333333,1,1.2
人情,1.833333333,1.433333333,4.7,0.733333333,1.733333333,1.1,1.166666667
足球队,4.866666667,3.066666667,6.166666667,0.066666667,1.066666667,1,2.966666667
王国,3.833333333,1.4,5.266666667,0.566666667,1.566666667,1.133333333,4.266666667
挑水,3.566666667,5.033333333,1.433333333,0.066666667,1.066666667,1.066666667,2.9
典范,2.066666667,1.733333333,4.5,2.533333333,3.533333333,1.066666667,1.266666667
做出,1.4,1.466666667,1.7,0.2,1.2,1.033333333,1.133333333
帐篷,5.966666667,3.733333333,1.533333333,0.133333333,1.133333333,1,4.8
铺展,2.166666667,2.1,1.4,0.2,1.2,1.133333333,3.866666667
外国,3.033333333,1.366666667,5.133333333,0,1,1,5.133333333
一等,1.633333333,1.5,1.833333333,1.7,2.7,1,1.133333333
溯源,1.966666667,1.533333333,2.133333333,0.466666667,1.466666667,2.266666667,2.433333333
阶梯,4.7,3.6,1.366666667,0.166666667,1.166666667,1,4.566666667
上线率,2.166666667,1.266666667,2.666666667,0.3,1.3,1.266666667,1.166666667
上涨,2.066666667,2.4,1.666666667,1.266666667,2.266666667,1.233333333,2.233333333
头目,2.6,1.533333333,4.533333333,-0.033333333,1.033333333,1,1.233333333
阳性,2.266666667,1.466666667,1.266666667,-1.2,2.2,1,1.233333333
选择,1.6,2.4,2.233333333,0.1,1.1,1.033333333,1.433333333
激进,1.733333333,1.666666667,2.266666667,-0.566666667,1.566666667,1.233333333,1.433333333
钻戒,6.033333333,4.4,1.666666667,1.433333333,2.433333333,1,1.966666667
读到,1.7,1.9,1.5,0.333333333,1.333333333,1.066666667,1.266666667
状况,1.533333333,1.233333333,1.633333333,-0.033333333,1.033333333,1.166666667,1.166666667
改头换面,2.066666667,2.1,1.966666667,1.2,2.2,1.233333333,1.466666667
圣母,3.266666667,1.6,4.5,0.566666667,1.566666667,1,1.366666667
数学家,3.3,1.7,4.933333333,0.6,1.6,1.1,1.4
寺,4.833333333,2.066666667,3.2,0.3,1.3,1,5
抛,2.633333333,5.133333333,1.366666667,-0.2,1.2,1.1,3.533333333
特殊,1.5,1.266666667,1.633333333,0.4,1.4,1.033333333,1.1
体育场,5.233333333,2.333333333,3.533333333,0.4,1.4,1,6.033333333
交,1.333333333,1.966666667,1.833333333,0.133333333,1.133333333,1.066666667,1.566666667
规模,1.666666667,1.333333333,1.933333333,0.166666667,1.166666667,1,2.366666667
列出,1.633333333,2.033333333,1.9,0.1,1.1,1.1,1.566666667
受聘,2.233333333,1.666666667,5.6,1,2,1.466666667,1.3
石板,5.366666667,2.1,1.066666667,0.066666667,1.066666667,1,3.4
纵观,1.733333333,1.566666667,2.066666667,0.266666667,1.266666667,1.2,1.7
好评,2.333333333,2.3,4.533333333,2.966666667,3.966666667,1.1,1.2
户外,3.233333333,1.966666667,2.466666667,0.533333333,1.533333333,1.033333333,5.7
郊区,4.166666667,1.566666667,2.833333333,-0.2,1.2,1,6.433333333
管,1.8,1.9,1.966666667,-0.033333333,1.033333333,1.066666667,1.433333333
